"incidence_start_date","outcome_count","person_years","incidence_100000_pys","incidence_100000_pys_95CI_lower","incidence_100000_pys_95CI_upper","outcome_cohort_name","cdm_name","denominator_sex","denominator_age_group","age_standard","n","d","c_rate","c_lower","c_upper","s_rate","s_lower","s_upper","denominator_cohort_name"
"2012-01-01",562,19313.092,2909.943,2674.30155606481,3160.78373066854,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",539,18557.161,2904.539,2664.47639649078,3160.42457496988,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",552,17417.377,3169.249,2910.34418615523,3445.00861897485,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",459,15638.333,2935.095,2672.69024065145,3216.29891640995,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",383,13559.409,2824.607,2548.77263378605,3122.15302328723,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",321,12415.658,2585.445,2310.31565933877,2884.3228478294,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",274,11749.24,2332.066,2064.08336478276,2625.18144623411,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",242,11295.201,2142.503,1881.04693264413,2430.13528357834,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",171,10473.15,1632.747,1397.19219000949,1896.64376240668,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",178,9387.548,1896.129,1627.79953909611,2196.06295549913,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",200,8768.528,2280.885,1975.71225958858,2619.8465884519,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",89,3753.648,2371.027,1904.12921356373,2917.75250086733,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",70,19193.374,364.709,284.308710432806,460.788128403265,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",81,18434.784,439.387,348.936510425863,546.117622968238,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",66,17287.02,381.789,295.275849849432,485.72965405551,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",61,15499.825,393.553,301.036731453307,505.535074846562,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",38,13419.381,283.173,200.389732173162,388.676414502723,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",22,12279.855,179.155,112.275616220465,271.243140795435,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",34,11609.133,292.873,202.822970368005,409.260468419158,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",36,11160.088,322.578,225.929736551497,446.584063577601,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",29,10336.838,280.55,187.888744484028,402.916611816753,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",20,9257.999,216.029,131.956371840221,333.639892407361,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",36,8645.355,416.409,291.647450189324,576.48499673219,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",11,3700.906,297.225,148.373408220496,531.816763606045,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",18,19199.458,93.753,55.5637600832249,148.169600764397,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",30,18442.486,162.668,109.75133190515,232.218505654865,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",21,17297.347,121.406,75.1521663066376,185.581816303641,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",13,15514.73,83.791,44.6153590233527,143.285741473805,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",15,13426.541,111.719,62.5282873137863,184.263533485548,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",16,12283.198,130.259,74.4544088082071,211.53284020628,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",16,11615.822,137.743,78.7321160193529,223.68625825672,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",16,11166.921,143.28,81.897082048324,232.678261067316,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",9,10345.3,86.996,39.7801233156925,165.145558383219,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",14,9264.928,151.107,82.6118700145387,253.532689318639,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",8,8657.169,92.409,39.8956307396621,182.082493944537,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",5,3707.14,134.875,43.793500923041,314.752938365497,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",220,19217.823,1144.771,998.486988402458,1306.45519386682,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",223,18459.138,1208.074,1054.70714984457,1377.47181871928,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",157,17319.198,906.508,770.255911112068,1059.91872753161,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",161,15537.903,1036.176,882.301232112423,1209.16900195341,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",106,13448.931,788.167,645.286341098973,953.264958589997,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",121,12303.036,983.497,816.079799837547,1175.15351374599,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",126,11632.999,1083.126,902.272620430628,1289.59911857328,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",75,11188.381,670.338,527.263575502581,840.274830190649,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",76,10366.368,733.14,577.631007084194,917.634150778089,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",64,9280.654,689.607,531.081091335109,880.612198330904,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",59,8670.404,680.476,518.009698610277,877.76418910325,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",30,3711.68,808.259,545.329177661353,1153.84045485623,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",175,19375.409,903.207,774.341644991454,1047.38784329468,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",156,18616.92,837.947,711.613539308866,980.244261870951,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",151,17472.397,864.22,731.875744701754,1013.58063925791,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",105,15705.58,668.552,546.809460843077,809.323195124509,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",81,13608.925,595.198,472.672837818897,739.776317233941,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",104,12440.977,835.947,683.029446241484,1012.88996029014,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",81,11763.696,688.559,546.815320577354,855.816098785016,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",103,11300.605,911.456,743.959622912387,1105.4050243065,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",58,10480.392,553.414,420.230766943161,715.41646290229,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",46,9383.666,490.214,358.897912702475,653.876147239107,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",49,8763.745,559.122,413.641311435113,739.188538608988,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",20,3751.053,533.184,325.682403991731,823.458850159531,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",0,19193.489,0,0,19.2194314129856,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",0,18438.037,0,0,20.0068990756117,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",0,17291.743,0,0,21.3331845963356,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",0,15509.246,0,0,23.785034128119,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",0,13420.424,0,0,27.4870559537756,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",1,12276.758,8.145,0.206225519671316,45.3836704359481,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",7,11609.692,60.294,24.241496256058,124.229612307565,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",9,11161.232,80.636,36.872032562161,153.072738308989,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",10,10340.345,96.709,46.3755193480724,177.850507328506,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",16,9259.981,172.787,98.762432165266,280.594502273395,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",22,8651.302,254.297,159.366565543887,385.008688716742,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",13,3704.504,350.924,186.852342202999,600.091022122229,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",3,19189.659,15.633,3.22398705936151,45.6874875668313,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",1,18434.686,5.425,0.137337885680775,30.2236956514415,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",4,17288.257,23.137,6.30407896889967,59.2401459291338,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",4,15505.298,25.798,7.02898695417737,66.0521885835648,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",0,13416.298,0,0,27.4955092240343,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",3,12272.468,24.445,5.04113861120356,71.4385490330252,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",2,11606.497,17.232,2.08684221039272,62.2469265939926,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",5,11157.114,44.814,14.5511320411212,104.581992075394,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",1,10335.844,9.675,0.244951529689205,53.90603216282,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",2,9256.252,21.607,2.61671007383944,78.0519768446663,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",3,8647.806,34.691,7.15409345324816,101.381472592497,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",1,3703.138,27.004,0.683685241659638,150.457352411358,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",125,19253.333,649.238,540.420191519568,773.538051551555,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",111,18491.907,600.263,493.80157422477,722.870996433714,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",72,17354.119,414.887,324.623599101679,522.481631275307,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",59,15574.333,378.828,288.381747254881,488.661064089074,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",48,13483.63,355.987,262.476876208285,471.987411269274,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",34,12343.8,275.442,190.751538299165,384.902478128316,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",21,11679.272,179.806,111.302579339502,274.852154611549,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",15,11228.219,133.592,74.770416686594,220.339653790916,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",13,10403.767,124.955,66.5331364207195,213.676410843869,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",4,9320.95,42.914,11.6926426343487,109.877090590591,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",5,8708.638,57.414,18.642253703948,133.985728644625,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",1,3729.99,26.81,0.678763427898999,149.374217918517,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",18,19201.618,93.742,55.5575096869416,148.152933088909,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",10,18448.348,54.205,25.9935940938041,99.6856522980691,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",6,17303.294,34.675,12.7252894939591,75.4739185643999,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",4,15521.114,25.771,7.02182442333923,65.9848814679391,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",5,13433.155,37.221,12.0856670686702,86.862185981794,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",1,12283.863,8.141,0.206106238601732,45.357420470571,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",1,11611.441,8.612,0.218041912147595,47.9840821732539,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",2,11159.439,17.922,2.1704431427419,64.7405991262102,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",1,10336.255,9.675,0.244941789693558,53.9038886999102,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",1,9256.556,10.803,0.273512178657914,60.1913215988635,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",1,8647.535,11.564,0.292774854155431,64.4304231314346,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",0,3703.444,0,0,99.6067296849618,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",470,19264.736,2439.691,2224.08409810388,2670.55449842963,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",384,18518.869,2073.561,1871.32622856709,2291.69225648566,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",337,17376.515,1939.399,1737.84073779538,2157.91890801683,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",236,15605.971,1512.242,1325.44466562954,1717.98964968498,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",192,13522.152,1419.892,1226.14460537078,1635.56158888741,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",121,12366.029,978.487,811.922659753922,1169.16723914714,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",113,11678.554,967.586,797.427433749073,1163.30467993778,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",89,11226.853,792.742,636.63707133558,975.537476029627,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",39,10407.409,374.733,266.471823000677,512.272400035714,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",37,9320.854,396.959,279.496005056039,547.156152665097,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",38,8708.014,436.38,308.808204088741,598.965147727824,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",12,3728,321.888,166.324439611647,562.274277043373,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",560,19199.915,2916.68,2680.08000114484,3168.56809197612,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",533,18438.327,2890.718,2650.48552643108,3146.87605212089,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",542,17307.855,3131.526,2873.40457946888,3406.61184016305,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-01-01",454,15552.049,2919.229,2656.84333135205,3200.51978763616,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",382,13480.931,2833.632,2556.56396708436,3132.5391698944,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",320,12353.062,2590.451,2314.37068156105,2890.40069682005,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",269,11684.747,2302.147,2035.23086009228,2594.33890594294,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",238,11230.563,2119.217,1858.5101382205,2406.2556927622,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",169,10424.643,1621.159,1385.95086132726,1884.84518903884,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",176,9333.67,1885.646,1617.34721702325,2185.7370303839,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01",200,8722.264,2292.983,1986.19168923868,2633.74258868397,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-01-01",88,3726.795,2361.278,1893.81420955799,2909.16085382894,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Male","0 to 150","Crude",NA,NA,NA,NA,NA,NA,NA,NA,NA
